user,item,rating,time
5342,7828,1,1361732252
5342,8819,1,1501876385
5343,3375,1,1416197526
5343,8146,1,1465517218
5347,3211,1,1636252665
5370,6319,2,1481424900
5373,5799,1,1626124276
5373,6637,2,1629585297
5374,7230,1,1530885612
5374,7230,2,1530795471
5375,3435,2,1581864647
5376,3047,1,1400705043
5376,6647,1,1444841115
5377,7593,1,1494207737
5377,9004,2,1501992784
5378,2912,2,1322116437
5380,3882,1,1287528800
5381,1865,2,1461851502
5384,2176,1,1408154651
5385,4849,2,1245769966
5386,1668,1,1534906990
5389,4267,1,1505742090
5391,4871,1,1523031127
5392,2864,1,1540763732
5393,4611,1,1601841466
5395,8160,2,1376374631
5395,8521,2,1402261426
5398,1016,2,1522067118
5398,8685,2,1523323579
5399,2356,1,1576541887
5399,3282,1,1548616682
5399,3506,1,1372255542
5400,7065,2,1435957208
5403,6892,1,1430518661
5406,9270,2,1618741421
5407,2449,1,1427422374
5408,4781,1,1453321603
5410,735,1,1504640437
5410,2485,1,1576887189
5410,5435,2,1510173484
5410,6043,2,1505008615
5410,8089,1,1524071362
5413,6799,1,1638977972
5414,2162,1,1540861983
5414,7671,1,1526421704
5416,5633,2,1598396623
5417,381,2,1469747002
5417,1306,1,1466816475
5417,4260,2,1468544998
5417,4357,2,1498348575
5417,9378,1,1450323748
5419,928,1,1433625888
5421,8734,1,1574647762
5421,8734,1,1569022830
5422,175,1,1506126201
5423,542,2,1406473693
5423,3512,2,1401049010
5424,6581,2,1264344360
5431,4161,1,1387051736
5431,4532,1,1594662382
5431,8115,1,1594663433
5432,1149,2,1391446169
5432,1498,2,1429819705
5432,9173,2,1406982484
5433,7491,1,1431852588
5437,2912,1,1360701318
5440,8940,1,1578046562
5442,9214,2,1470140221
5445,8384,1,1577835418
5449,3796,1,1492271386
5450,928,1,1421135227
5451,8778,1,1532868213
5452,5410,2,1414709583
5453,2113,1,1507778134
5458,6485,1,1565793357
5459,5042,1,1563146568
5460,2908,1,1560797837
5460,9063,1,1551315698
5462,8065,1,1376611635
5462,9077,1,1435248379
5464,8287,2,1541898393
5465,6279,1,1357497992
5465,8775,2,1357485429
5466,7799,2,1373515334
5467,3882,2,1392932992
5474,2485,2,1564623912
5483,2485,2,1620068859
5490,4170,1,1594695440
5497,4117,2,1204250827
5497,5082,2,1204287119
5497,5273,1,1180751567
5497,6039,2,1204250990
5500,2980,1,1375004640
5501,209,1,1551912393
5501,2127,1,1551912450
5502,8449,1,1505165980
5503,1524,1,1556064892
5504,9325,1,1490498314
5505,1187,1,1507663262
5507,5273,2,1571491508
5508,4200,1,1343965368
5510,1187,2,1465685945
5512,4825,2,1430444371
5516,274,1,1487002543
5516,282,1,1493071023
5516,1332,2,1407597632
5516,1373,1,1460476114
5516,4916,1,1438033557
5516,8115,1,1460484397
5517,2912,1,1441251441
5517,3795,1,1446824743
5524,2307,1,1480408083
5527,5520,1,1620327151
5527,5520,1,1620231201
5528,5723,2,1446404835
5534,3474,1,1446418215
5534,6219,1,1456696291
5534,7292,1,1464370837
5534,7292,1,1465522545
5534,8050,2,1473558539
5534,9043,1,1458879770
5534,9109,1,1446418424
5536,6953,1,1630940158
5538,3755,1,1486343085
5542,5525,1,1460079390
5545,5658,1,1407529636
5549,2620,1,1565355031
5552,7688,2,1553265807
5553,7268,2,1370870001
5555,6916,2,1430726492
5556,683,1,1402415606
5556,3000,1,1410181350
5556,4086,2,1400018548
5556,4269,2,1423502693
5556,5371,2,1454420801
5556,5530,2,1440169594
5559,4157,2,1435418214
5560,3417,1,1430155377
5561,296,1,1542729307
5562,618,1,1551276530
5569,2269,2,1309731893
5573,5977,1,1433285712
5574,1187,2,1479563997
5574,6647,1,1463919906
5576,1124,2,1336566345
5577,9234,1,1531584283
5578,388,2,1440805503
5580,7509,1,1282679725
5581,2966,2,1433100397
5581,7202,1,1384058833
5584,2912,2,1465058213
5587,7968,1,1473977979
5593,6885,1,1568144262
5595,4110,1,1255223601
5596,2860,1,1493846489
5600,6229,1,1618433136
5605,136,1,1532628361
5605,4266,1,1443449561
5610,2860,1,1501532251
5614,6888,2,1308874596
5616,1549,1,1452992504
5618,6192,1,1439129321
5619,7117,2,1584535184
5620,2271,2,1365987096
5621,2966,1,1422851244
5624,4259,1,1407968697
5625,9000,1,1627162568
5626,380,1,1401668598
5626,1972,2,1532138266
5626,5251,1,1318949290
5626,6372,1,1412886226
5629,5427,1,1535817357
5632,752,1,1594942760
5632,2307,1,1525867513
5632,4284,2,1594252411
5632,6347,1,1603371395
5632,7818,1,1518132824
5633,8838,1,1482007128
5636,4680,1,1599758782
5638,1864,1,1361672341
5639,8968,1,1475443533
5641,4943,2,1172736940
5646,5681,1,1350949921
5647,625,1,1565104842
5650,4072,2,1537058692
5651,1524,1,1574900736
5652,8547,1,1429971930
5655,1138,1,1430628322
5656,2792,1,1418931551
5657,4679,1,1288289904
5661,3592,1,1617646846
5661,8744,2,1373368301
5663,1571,1,1359988723
5663,8065,2,1375354766
5665,5085,1,1523555239
5669,4108,1,1536115369
5669,4532,1,1535930512
5674,6738,2,1572026791
5681,6483,1,1404157458
5681,7211,1,1373672743
5682,3880,1,1499564349
5683,243,1,1566873085
5684,5448,2,1330823870
5687,285,2,1536203175
5687,2398,2,1534045741
5687,4477,2,1573096784
5687,7287,1,1519615619
5687,8698,1,1539549527
5695,2698,1,1467838956
5695,2842,2,1421559456
5695,2979,1,1394249650
5695,3739,2,1381700920
5695,4027,2,1408747644
5695,4197,2,1467840164
5695,4653,2,1412384127
5695,5921,2,1394250296
5695,7265,2,1440302765
5695,7648,2,1461205585
5695,7652,2,1436562307
5695,7668,1,1381702996
5695,8517,2,1409090498
5696,2056,1,1420727596
5699,162,1,1527736038
5699,1747,1,1535333673
5699,1921,2,1555776982
5699,3006,2,1382904853
5699,3178,1,1562534867
5699,3233,1,1628822034
5699,3383,2,1519447036
5699,3773,1,1542424627
5699,5734,1,1603546109
5699,5847,1,1563580384
5699,6136,1,1507828847
5699,7244,1,1390369640
5699,8017,1,1555776937
5700,1851,1,1440720364
5701,6064,2,1484006747
5704,2462,1,1384656621
5704,3291,2,1276525956
5708,2355,1,1569176574
5708,6004,1,1476237114
5709,3191,2,1292138743
5711,8876,1,1449379906
5712,3440,1,1419016324
5713,7956,1,1504221594
5716,799,1,1354260231
5718,4267,1,1555952350
5721,3261,1,1455833059
5722,4069,1,1560356657
5722,5471,2,1482940674
5722,5525,1,1488862783
5722,6722,2,1472816373
5722,7739,2,1544119685
5722,8975,2,1483548377
5722,9116,2,1522536655
5723,1923,2,1281558071
5730,2735,2,1564752635
5731,5345,1,1491611438
5733,21,1,1238047703
5733,35,1,1238048928
5733,1684,1,1238049662
5733,1734,2,1233812437
5733,2978,1,1238047057
5733,3916,1,1211518148
5733,5730,1,1238046457
5733,5769,2,1238047228
5733,5907,1,1238049909
5733,5952,2,1299841639
5733,6748,1,1238046318
5733,7250,2,1238049185
5736,3608,1,1611891734
5736,9354,1,1409192811
5737,785,1,1558306693
5737,4890,1,1532221148
5738,2860,1,1476646402
5739,4250,1,1486583620
5742,4849,1,1622404767
5746,6098,1,1474136329
5747,841,1,1556648177
5750,1860,2,1620520052
5753,1068,1,1433212597
5754,6988,1,1330620042
5761,1135,1,1602545895
5764,2758,2,1544052841
5769,5669,2,1443888476
5770,6465,1,1414515095
5771,1307,2,1243910752
5771,2785,1,1266191856
5772,5589,1,1388864805
5776,1187,2,1555453717
5777,5235,1,1526750898
5782,6454,2,1599624589
5784,6812,1,1529803166
5786,1531,1,1300672538
5786,3125,1,1314625222
5786,6470,1,1472142886
5788,4933,1,1426824933
5788,6046,1,1524675867
5789,209,1,1478625369
5789,447,2,1517164597
5789,2359,1,1569461997
5789,6610,1,1490307985
5789,7317,1,1454580741
5789,8649,1,1565121920
5790,4893,1,1630249036
5794,4294,1,1525899177
5795,5941,2,1353781075
5799,5613,1,1528065460
5800,3657,1,1508901352
5800,5080,1,1521084862
5803,910,1,1459654017
5803,6744,1,1337728166
5803,9295,1,1397046973
5807,5598,1,1614448059
5810,4244,1,1342632504
5810,6415,1,1409327589
5811,6909,1,1547688412
5812,1525,1,1285367835
5814,966,1,1518896428
5814,1508,1,1519060935
5816,2644,1,1573366151
5818,3316,2,1579380552
5819,6483,1,1388113278
5820,7136,2,1331497233
5821,741,1,1435166409
5821,1354,2,1470495110
5821,1812,2,1456023901
5821,2189,2,1455136178
5821,2213,1,1468255221
5821,2363,2,1456165669
5821,2366,1,1469461371
5821,2445,1,1457786948
5821,2841,2,1463947913
5821,2923,1,1527976854
5821,2935,2,1435237592
5821,3526,2,1489787942
5821,3531,1,1478805607
5821,3880,2,1458511425
5821,3998,2,1457111942
5821,4424,2,1458776032
5821,4988,1,1466869889
5821,5568,2,1455655411
5821,5611,2,1435166291
5821,5830,1,1467389841
5821,6235,1,1426539949
5821,7724,2,1469296754
5821,8284,2,1470059005
5821,8731,1,1437872063
5822,6371,1,1471728551
5827,6439,1,1553992295
5829,5523,1,1264472759
5830,685,1,1263912915
5833,9031,1,1531185680
5834,5889,1,1597964841
5834,7818,1,1529539545
5834,8060,1,1598577753
5834,8085,1,1497639227
5835,1332,2,1620508397
5837,6762,1,1364583501
5842,1820,1,1291251105
5842,5009,2,1291915215
5842,8512,1,1292433594
5844,2365,2,1381707086
5845,2966,1,1410464467
5847,3108,1,1506132813
5854,3380,2,1291942465
5855,2879,2,1401069511
5858,1523,2,1456604724
5859,6431,1,1428686247
5861,3802,1,1471116171
5861,5092,1,1552850383
5862,2841,2,1416253394
5862,3855,2,1428891417
5862,8614,2,1427603370
5863,4228,1,1632589028
5867,3288,1,1534376906
5867,4849,2,1534376821
5869,5905,1,1546322855
5869,7648,1,1460299768
5870,1498,2,1429840727
5870,2371,2,1429840024
5873,1114,1,1379427130
5874,2908,1,1504222855
5874,3102,1,1601863544
5874,4344,1,1558209631
5874,8762,1,1527815880
5875,61,1,1577761088
5881,7187,1,1491354830
5882,751,2,1521678342
5883,4870,1,1312481250
5883,5113,1,1385317351
5885,7094,2,1486613840
5888,2935,2,1477922186
5889,1204,1,1333359184
5889,1687,2,1368625973
5889,1750,1,1284637118
5889,1820,1,1280231600
5889,2313,2,1283166551
5889,2409,2,1267013635
5889,2644,1,1267027477
5889,2912,1,1282308275
5889,2984,1,1265653187
5889,3783,1,1263996288
5889,4490,1,1277207125
5889,4658,2,1279536073
5889,5887,2,1279884474
5889,5920,2,1282045894
5889,6148,2,1267791413
5889,6172,2,1334151467
5889,6574,2,1277384248
5889,6916,2,1364991289
5889,7231,2,1314797597
5889,7890,2,1265717782
5889,8252,2,1274103954
5889,9169,2,1267026823
5891,2920,1,1367978790
5893,5078,1,1482525964
5896,9169,1,1187211798
5897,4369,1,1512184016
5897,8732,2,1550874619
5898,2716,2,1537797270
5901,2825,1,1451659871
5901,6072,1,1451761470
5903,8161,1,1329953835
5905,1449,2,1385408467
5905,1549,1,1522729074
5905,7846,1,1489792938
5905,8031,2,1582513450
5909,3510,1,1361986029
5909,8698,2,1364004967
5911,8284,2,1280797452
5912,65,1,1638924558
5912,226,2,1539454913
5912,941,1,1329533006
5912,1571,1,1414628249
5912,1793,2,1507311878
5912,1810,1,1546027088
5912,3085,1,1352327892
5912,6091,1,1580332237
5912,6329,1,1470182004
5912,6481,2,1524930718
5912,6564,1,1514676717
5912,6989,1,1499018978
5912,8329,1,1488245038
5915,242,2,1628697635
5917,5042,2,1278777079
5923,8850,1,1436822894
5930,4922,1,1580603865
5931,2470,2,1359862512
5933,2984,2,1326216472
5935,6228,1,1450660072
5936,318,1,1627491085
5936,3894,2,1631650104
5936,9045,1,1613177591
5939,8765,2,1444598214
5940,2631,2,1578868015
5940,3944,1,1573135771
5940,7446,1,1576015487
5942,1549,2,1475777030
5942,6132,1,1577130204
5944,2589,2,1559771716
5946,4632,2,1388428393
5956,4512,1,1520890934
5960,5966,1,1492045626
5961,7886,1,1467412864
5962,4235,1,1491516499
5966,7354,1,1535243590
5969,6221,2,1525629004
5969,8303,1,1490655792
5974,6675,1,1356301659
5974,6788,2,1355868210
5977,7563,1,1464978816
5978,7136,1,1488125900
5980,3544,2,1400442281
5980,4093,2,1400615542
5980,4835,2,1414723743
5982,1721,2,1539138238
5982,1750,1,1539881089
5982,1750,1,1546744931
5982,4629,1,1539713703
5986,5345,2,1493990718
5987,6483,1,1432309135
5988,6845,1,1579648323
5990,8955,2,1407964731
5994,3982,1,1635980166
5997,5853,2,1569141850
5999,1712,2,1503776969
6000,5711,2,1313693731
6004,3486,1,1411239619
6005,302,1,1627074932
6005,7846,1,1600952225
6007,7205,1,1494975355
6010,2638,2,1488318787
6010,6221,2,1537461568
6010,7471,2,1376694427
6010,7805,1,1603034275
6010,7936,2,1632151615
6010,8104,2,1518211412
6010,9198,2,1546651062
6013,2217,2,1494520770
6020,1700,1,1528563259
6022,3346,1,1564898868
6022,8055,1,1577936066
6028,1586,1,1629487786
6030,2966,2,1314827388
6034,9225,2,1384907401
6038,155,1,1521770594
6041,3015,1,1556235288
6045,4557,1,1407849851
6047,8161,1,1409525398
6052,1806,1,1552856024
6056,2763,1,1458672618
6059,8284,2,1227911030
6062,3485,1,1443721062
6062,4207,1,1396667560
6063,2879,2,1406229466
6066,8430,1,1456611918
6066,9175,1,1452474283
6072,6119,1,1563149787
6074,7902,1,1520413864
6078,6180,1,1632639389
6082,4313,1,1534166875
6082,5548,2,1538661347
6082,7040,1,1445622193
6082,7040,1,1446560946
6082,8408,1,1446747175
6083,2953,1,1459881240
6084,5191,1,1426371052
6085,255,1,1548504909
6085,255,1,1535912877
6085,5869,1,1503329324
6087,2219,2,1614618261
6087,2603,1,1524872715
6087,3110,2,1467906543
6087,4530,1,1516661393
6087,7138,1,1627568383
6087,8738,1,1467906743
6088,9017,1,1527986517
6099,6932,1,1627870128
6100,6671,2,1269006523
6102,2548,2,1367436264
6102,4581,1,1260071562
6102,7201,1,1291706223
6102,8754,1,1250992715
6102,9003,1,1266528226
6104,1940,1,1554665514
6104,6439,2,1631464639
6104,6439,2,1619964269
6110,8807,1,1297527848
6111,8354,1,1502144881
6114,1747,1,1455405169
6114,2726,1,1445176306
6114,4053,1,1445177647
6114,4278,1,1460313527
6114,5306,2,1436327037
6119,1260,2,1534413088
6121,3513,2,1224454886
6121,6254,1,1616935746
6121,6254,2,1612659961
6122,222,2,1527458579
6123,4625,1,1434153071
6124,534,1,1380761560
6124,7691,1,1466209731
6126,4002,1,1419376687
6130,841,1,1566788974
6132,1473,2,1490974561
6132,1473,1,1497549999
6132,2981,1,1462977271
6132,4437,1,1510264061
6132,4620,1,1523643702
6132,5482,1,1503367344
6132,7299,2,1472432846
6132,8322,2,1485715327
6134,8731,1,1518895693
6137,7470,1,1480808458
6138,2572,1,1572283050
6139,3883,1,1410232068
6141,7710,1,1481950559
6142,2527,2,1574037503
6146,5991,1,1552874114
6147,933,2,1406771360
6151,1517,1,1380971990
6151,2414,1,1507196183
6151,7577,2,1447029314
6152,4214,2,1535166241
6152,4571,1,1539637880
6153,3555,1,1558951507
6153,5832,1,1402410953
6155,3245,2,1493996752
6156,5525,1,1540156267
6162,967,1,1508788818
6163,5476,1,1477708777
6163,5476,1,1478035119
6163,5476,1,1478635110
6168,3397,2,1604700936
6168,5520,1,1616794405
6172,188,2,1493158213
6174,7846,1,1482793262
6174,9220,1,1427817432
6174,9316,1,1472513632
6180,2063,1,1369614613
6182,5866,2,1514565620
6183,6447,2,1323927700
6184,6902,2,1412819576
6184,7241,1,1389492556
6186,697,1,1506729158
6187,3124,1,1583530915
6191,1303,1,1486150844
6191,1422,1,1557501826
6191,2328,1,1433805717
6191,2417,2,1433041275
6191,3942,1,1444584824
6191,4208,1,1402616710
6191,4630,1,1422583581
6191,4650,2,1400967004
6191,6059,1,1535673829
6193,300,1,1596899879
6194,698,1,1448213141
6195,4530,2,1523041266
6195,8625,2,1526233215
6196,6009,2,1426989654
6198,5920,1,1577929894
6199,2776,2,1476281821
6200,4395,1,1306422257
6203,742,1,1542576127
6203,3880,1,1549224717
6204,1315,1,1415290315
6207,1678,1,1528583184
6208,7122,1,1433215907
6211,1730,2,1575680530
6211,2967,1,1545873549
6211,4783,2,1565402258
6211,6192,2,1602107409
6213,7078,1,1466556707
6214,1524,1,1311015048
6216,7429,1,1573237814
6218,2099,1,1413849320
6219,5920,1,1594510616
6219,9316,1,1499742046
6223,3172,1,1467641085
6225,7176,2,1475728213
6228,1824,1,1626883347
6228,2484,1,1634310105
6228,4897,1,1486180000
6231,3946,1,1529191436
6234,3982,2,1492617374
6234,5520,1,1526498764
6235,652,2,1570706213
6235,652,2,1574546141
6237,469,2,1335112086
6238,1160,2,1572724032
6239,2717,1,1308751659
6244,70,2,1641345829
6244,1709,2,1523664984
6247,7474,1,1345312949
6252,571,1,1602984257
6253,3321,2,1559918780
6253,3321,2,1564408192
6254,5736,2,1431819121
6255,8488,1,1497831406
6258,1917,2,1506298377
6258,2485,1,1520645509
6261,1750,1,1568042745
6261,1999,1,1581454865
6261,5772,1,1568045990
6261,6052,2,1568047254
6261,6241,2,1570929164
6261,6987,2,1570837617
6269,5598,1,1575797587
6272,2377,1,1300791126
6283,4357,1,1404832445
6283,5434,2,1390875157
6283,5956,2,1434678696
6285,4165,1,1335122354
6285,6224,2,1292198197
6286,4481,2,1561404291
6288,1668,2,1486093350
6288,9124,2,1455496847
6289,89,1,1596813939
6291,9318,1,1461456435
6292,5761,1,1475436828
6293,1127,2,1386946281
6294,538,1,1446930922
6294,538,2,1386562128
6294,1147,1,1494170151
6307,1654,2,1240454561
6309,499,2,1456688620
6309,2275,2,1457726599
6309,2783,2,1374775570
6309,6658,2,1471655684
6309,8483,2,1455464086
6312,757,1,1606941760
6313,5832,1,1577995302
6318,408,1,1236386854
6318,3310,2,1237696883
6318,6527,2,1293156780
6318,7158,2,1235625258
6318,9058,2,1236993464
6320,5126,2,1621057299
6322,6762,1,1485297166
6323,5172,1,1534535343
6324,2049,1,1572287398
6324,3757,1,1630728651
6325,7760,2,1634169572
6326,237,1,1522354179
6326,1774,1,1501728747
6327,1496,2,1538601062
6327,2613,1,1475365973
6330,6611,1,1393751110
6334,5346,2,1526256935
6334,5346,2,1579377285
6335,5841,1,1574113142
6337,8001,2,1437274356
6342,5427,2,1633823396
6343,4825,1,1549826358
6345,1275,1,1454277575
6346,2753,1,1617300829
6347,1340,1,1424654848
6347,3508,2,1633265078
6347,4170,1,1437692869
6347,4552,2,1549133694
6347,4931,1,1545958339
6347,4931,1,1562534796
6349,7036,1,1260297271
6350,2799,1,1506555637
6353,451,2,1521369445
6357,1198,1,1477779770
6357,1894,2,1379511012
6360,3248,1,1424146216
6360,6988,2,1498710008
6363,4341,1,1423912099
6364,936,1,1426376849
6366,338,1,1545614614
6366,8723,2,1474908346
6366,9201,1,1391616872
6369,5270,1,1442517554
6369,6194,1,1384480029
6371,1513,1,1553558369
6372,6483,1,1368629507
6374,3346,1,1435669662
6374,3609,2,1437878853
6377,5658,1,1504449187
6379,1430,2,1478525933
6380,936,1,1630969416
6384,6931,2,1571453091
6384,7686,2,1515340239
6385,5658,1,1427720079
6385,6227,1,1433785829
6385,6227,1,1434062211
6385,6227,1,1433679199
6392,4431,2,1468548687
6396,6762,1,1459433436
6396,7160,1,1521344016
6399,6357,1,1272987722
6401,7573,1,1639772979
6407,2224,1,1556042975
6408,6942,2,1530416005
6409,534,1,1296327216
6410,8767,1,1457470511
6413,3019,2,1556050636
6413,5140,2,1556050453
6418,1563,1,1322444403
6419,3410,1,1521167067
6419,3933,1,1560805862
6419,6861,1,1570301368
6421,4257,2,1436225635
6421,4257,1,1436916347
6423,1431,2,1498341065
6423,3010,2,1497905639
6424,5597,1,1630677638
6431,7023,1,1186895618
6436,4736,1,1328485046
6438,4025,2,1552871427
6439,8204,2,1487120216
6442,1823,1,1413704497
6444,1914,1,1414977648
6445,4500,2,1501026890
6448,7987,1,1638852716
6451,8446,2,1503847202
6452,5210,2,1473082370
6454,4178,1,1626023008
6454,6942,2,1526785090
6458,4314,2,1519268776
6458,5757,2,1379993350
6461,1648,1,1471025630
6462,6902,2,1484800132
6463,5703,2,1328308223
6464,4214,1,1467947743
6464,5440,1,1376201274
6464,5983,2,1500496187
6464,6149,1,1371733444
6468,2918,1,1564242513
6469,274,2,1437313772
6470,2501,1,1527170472
6470,5780,1,1487989683
6474,6076,1,1535828299
6480,6319,2,1329759499
6484,3786,1,1596844980
6486,3935,2,1449927596
6486,6460,1,1440915193
6487,5029,2,1587305196
6488,682,1,1433268875
6488,682,2,1305429207
6488,1952,1,1404087086
6488,3476,1,1444304574
6488,6916,2,1412554153
6491,37,2,1506929098
6491,1790,2,1598300095
6491,2783,2,1571429021
6491,4165,2,1548159559
6493,3065,2,1596337709
6494,5416,1,1462839579
6496,549,1,1613274957
6496,5712,1,1585883303
6496,6616,1,1504640268
6501,6744,1,1377188472
6501,9229,2,1368295927
6503,697,2,1467131529
6504,1894,1,1446783635
6509,2566,1,1394842779
6509,2876,2,1399165326
6509,9040,2,1394833903
6511,322,2,1351456768
6519,8284,2,1558106719
6520,2716,2,1432829088
6524,781,2,1541818718
6524,928,2,1430962427
6524,4644,1,1497996098
6524,5063,2,1550240497
6525,2912,1,1622411016
6536,2975,2,1371964227
6538,1524,2,1502216301
6540,112,2,1565207395
6540,2926,2,1558211137
6540,4605,2,1639190428
6540,6675,1,1634615024
6543,2333,1,1586393206
6546,5085,1,1541550335
6547,324,1,1449880216
6549,4341,1,1640010882
6550,6626,1,1601776608
6556,6319,2,1329582612
6560,108,1,1388600898
6562,3309,1,1566299183
6564,8244,1,1624146474
6565,4943,2,1533744137
6569,7013,1,1438556721
6573,4697,2,1401805944
6574,5085,1,1544474022
6576,2935,2,1336869985
6579,4120,2,1527187253
6580,2334,2,1544915734
6580,4653,1,1379881035
6580,6892,2,1377183927
6582,5235,1,1602445413
6584,3109,1,1566092364
6584,3109,1,1559472124
6584,9231,1,1535937634
6587,8868,1,1572063767
6588,1500,2,1404413855
6593,5548,1,1336528244
6593,6144,1,1338667294
6593,8795,2,1292017004
6594,4630,2,1423434486
6596,2993,2,1413838147
6598,3469,1,1432933409
6599,7710,1,1603670363
6601,5074,1,1547224050
6601,6227,1,1568321008
6607,5282,2,1532706507
6607,5282,1,1559319910
6608,3065,2,1642472791
6610,2053,1,1627980469
6614,7857,1,1633884997
6620,8536,2,1444177267
6621,4694,1,1384458584
6621,6810,1,1361565373
6621,8047,1,1473818210
6622,976,1,1417889856
6622,8664,2,1345634720
6623,3724,1,1570941429
6625,785,1,1365427527
